bookkeeping,category,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,macroareas,markup_description,name,newick,pk
False,Spoken L1 Language,0,0,0,,306,1095,enx,sout2989,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/5166"", ""label"": ""Enxet Sur""}, {""url"": ""https://en.wikipedia.org/wiki/Enxet_language"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q15462609"", ""label"": null}], ""meds"": [[""583355"", ""long_grammar"", 2021, 818, ""John A. Elliott 2021""], [""584840"", ""grammar_sketch"", 1929, 128, ""Powys, E. L. G. 1929""], [""117729"", ""grammar_sketch"", 1922, 31, ""Coryn, Alfredo 1922""], [""162219"", ""wordlist_or_less"", 1914, 17, ""Grubb, Wilfred Barbrooke 1914""], [""105857"", ""wordlist_or_less"", 1901, 10, ""Seymour H. C. Hawtrey 1901""]]}",-23.427556,language,-57.945626,South America,,Southern Lengua,'Southern Lengua [sout2989][enx]-l-':1,3009
False,Spoken L1 Language,0,0,0,,138,17082,qup,sout2990,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/qup"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q25559692"", ""label"": null}], ""meds"": [[""102129"", ""grammar_sketch"", 2002, 184, ""T\u00f6dter, Christa and Zahn, Charlotte and Waters, William and Wise, Mary Ruth 2002""], [""76822"", ""phonology_or_text"", 1973, 114, ""Landerman, Peter N. 1973""]]}",-3.32733,language,-76.527,South America,,Southern Pastaza Quechua,'Southern Pastaza Quechua [sout2990][qup]-l-':1,19322
False,Spoken L1 Language,6,0,0,,138,4110,quh,sout2991,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/quh"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/8127"", ""label"": ""Bolivian Quechua""}, {""url"": ""https://en.wikipedia.org/wiki/South_Bolivian_Quechua"", ""label"": null}, {""url"": ""https://phoible.org/languages/sout2991"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_qco"", ""label"": ""Quechua (Cochabamba)""}, {""url"": ""https://www.wikidata.org/entity/Q1307730"", ""label"": null}], ""meds"": [[""128155"", ""long_grammar"", 1978, 520, ""Herrero, Joaqu\u00edn and S\u00e1nchez de Lozada, Federico 1978""], [""151098"", ""long_grammar"", 1964, 492, ""Alb\u00f3, Xavier 1964""], [""158426"", ""grammar"", 1952, 114, ""Shedd, L. M. and Nida, Eugene A. 1952""], [""305876"", ""grammar_sketch"", 1919, 258, ""Berrios, Jos\u00e9 D. 1919""], [""313003"", ""grammar_sketch"", 1619, 204, ""de Torres Rubio, Diego 1619""]]}",-20.9201,language,-66.3331,South America,,South Bolivian Quechua,"('Chuquisaca [chuq1242]':1,'Cochabamba [coch1274]':1,'Northwest Jujuy [nort2975]':1,'Oruro [orur1238]':1,'Potosí [poto1252]':1,'Sucre [sucr1238]':1)'South Bolivian Quechua [sout2991][quh]-l-':1",6141
False,Spoken L1 Language,0,0,0,,138,6159,qxo,sout2992,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/qxo"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/8113"", ""label"": ""Conchucos Quechua""}, {""url"": ""https://www.wikidata.org/entity/Q12953840"", ""label"": null}], ""meds"": [[""114833"", ""grammar_sketch"", 2007, 446, ""Diane J. Hintz 2007""], [""33305"", ""grammar_sketch"", 1931, 43, ""Richard Dangel 1931""]]}",-9.30995,language,-76.9854,South America,,Southern Conchucos Ancash Quechua,'Southern Conchucos Ancash Quechua [sout2992][qxo]-l-':1,8772
False,Spoken L1 Language,12,0,0,,231,944,nab,sout2994,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/nab"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2975"", ""label"": ""Nambikwara""}, {""url"": ""https://en.wikipedia.org/wiki/Nambikwara_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/sout2994"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_nmb"", ""label"": ""Nambiku\u00e1ra (Southern)""}, {""url"": ""https://www.wikidata.org/entity/Q2068190"", ""label"": null}], ""meds"": [[""154209"", ""grammar"", 2003, 121, ""Kroeker, Menno H. 2003""], [""154210"", ""grammar"", 2001, 121, ""Menno H. Kroeker 2001""], [""80361"", ""grammar"", 2000, 87, ""Kroeker, Menno H. 2000""], [""161730"", ""grammar_sketch"", 1982, 166, ""Barbara Kroeker 1982""], [""50128"", ""grammar_sketch"", 1975, 12, ""Kroeker, Menno H. 1975""], [""153154"", ""phonology_or_text"", 1963, 0, ""Kroeker, Menno H. 1963""], [""106260"", ""wordlist_or_less"", 1919, 31, ""Roquette-Pinto, Edgar 1919""], [""48855"", ""wordlist_or_less"", 1917, 26, ""Roquette-Pinto, Edgar 1954 [1917]""]]}",-14.3707,language,-59.5187,South America,,Southern Nambikuára,"('Alatesu [alat1246]':1,'Galera [gale1260]':1,'Hahaintesu [haha1244]':1,'Halotesu [halo1239]':1,'Khithaulhu [khit1238]':1,'Manduka [mand1447]':1,'Sarare [sara1330]':1,'Saxwentesu [saxw1243]':1,'Serra Azul [serr1256]':1,'Waikisu [waik1245]':1,'Wakalitesu [waka1281]':1,'Wasusu [wasu1258]':1)'Southern Nambikuára [sout2994][nab]-l-':1",2654
False,Spoken L1 Language,0,0,0,,403,1834,ayc,sout2996,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/8111"", ""label"": ""Aymara""}, {""url"": ""https://www.wikidata.org/entity/Q3508036"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Southern_Aymara_language"", ""label"": null}], ""meds"": [[""407133"", ""long_grammar"", 2014, 799, ""Matt Coler 2014""], [""38792"", ""long_grammar"", 2010, 532, ""Matt Coler 2010""], [""574669"", ""grammar"", 2009, 232, ""Marcapaillo Achu, Claudio 2009""], [""47203"", ""grammar"", 1969, 0, ""Tarifa Ascarrunz, Erasmo 1969""], [""114195"", ""grammar"", 1963, 0, ""Ross, E. 1963""], [""81926"", ""grammar"", 1894, 0, ""Uhle, Max 1894""], [""147193"", ""grammar_sketch"", 1891, 0, ""Middendorf, Ernst W. 1891""], [""98494"", ""wordlist_or_less"", 1870, 57, ""Forbes, David 1870""], [""161490"", ""wordlist_or_less"", 1616, 0, ""Torres Rubio, Diego de 1616""], [""17078"", ""wordlist_or_less"", 1612, 0, ""Bertonio, P. Ludovico 1612""], [""12597"", ""wordlist_or_less"", 1603, 0, ""Bertonio, P. Ludovico 1603""], [""144600"", ""wordlist_or_less"", 1574, 0, ""Diez de San Miguel, Garci 1964 [1574]""]]}",-17.1417,language,-70.3442,South America,,Southern Aymara,'Southern Aymara [sout2996][ayc]-l-':1,3384
False,Spoken L1 Language,0,0,0,,310,15132,cpy,sout3127,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1308"", ""label"": ""Ash\u00e9ninka""}, {""url"": ""https://www.wikidata.org/entity/Q3501868"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/South_Ucayali_Ash%C3%A9ninka"", ""label"": null}], ""meds"": [[""119553"", ""wordlist_or_less"", 1973, 3, ""Heitzman, Allene 1973""]]}",-10.37875,language,-74.060306,South America,,South Ucayali Ashéninka,'South Ucayali Ashéninka [sout3127][cpy]-l-':1,17692
False,Sign Language,0,0,0,,249,980,NOCODE_South-Rupununi-Sign,sout3305,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""569385"", ""wordlist_or_less"", 2017, 0, ""Braithwaite, Ben and Kwok, Lily and Omardeen, Rehana 2017""]]}",3.858056,language,-59.048261,South America,,South Rupununi Sign,'South Rupununi Sign [sout3305]-l-':1,2770
False,Spoken L1 Language,0,0,0,,273,24712,srn,sran1240,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/srn"", ""label"": null}, {""url"": ""https://apics-online.info/contributions/1"", ""label"": ""Early Sranan""}, {""url"": ""https://apics-online.info/contributions/2"", ""label"": ""Sranan""}, {""url"": ""https://en.wikipedia.org/wiki/Sranan_Tongo"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_sra"", ""label"": ""Sranan""}, {""url"": ""https://www.wikidata.org/entity/Q33989"", ""label"": null}], ""meds"": [[""41495"", ""long_grammar"", 2005, 505, ""Maria Braun 2005""], [""147325"", ""grammar"", 1987, 239, ""Sebba, Mark 1987""], [""87269"", ""grammar"", 1982, 122, ""Nickel, Marilyn and Nickel, John 1982""], [""175413"", ""grammar_sketch"", 1956, 160, ""Donicie, Antoon 1956""], [""92358"", ""grammar_sketch"", 1953, 124, ""Voorhoeve, Jan 1953""], [""44441"", ""grammar_sketch"", 1854, 67, ""H. R. Wullschl\u00e4gel 1965 [1854]""]]}",5.83,language,-55.33,South America,,Sranan Tongo,'Sranan Tongo [sran1240][srn]-l-':1,25149
False,Spoken L1 Language,0,0,0,,32,7742,mdz,suru1261,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2727"", ""label"": ""Suru\u00ed do Par\u00e1""}, {""url"": ""https://www.wikidata.org/entity/Q10322149"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Suru%C3%AD_do_Par%C3%A1_dialect"", ""label"": null}], ""meds"": [[""550426"", ""grammar_sketch"", 2014, 201, ""Lopes, Jorge Domingues 2014""], [""97562"", ""grammar_sketch"", 2000, 0, ""das Neves, D\u00e9bora David 2000""], [""68421"", ""phonology_or_text"", 1993, 64, ""Barbosa, Jos\u00e9 Natal 1993""], [""16377"", ""wordlist_or_less"", 1980, 7, ""Renato da Silva Queiroz 1980""], [""160357"", ""wordlist_or_less"", 1972, 24, ""Laraia, Roque de Barros 1972""], [""62234"", ""wordlist_or_less"", 1965, 11, ""Laraia, Roque de Barros 1965""], [""45126"", ""wordlist_or_less"", 1963, 5, ""Laraia, Roque de Barros 1963""]]}",-5.9271,language,-48.588,South America,,Suruí Do Pará,'Suruí Do Pará [suru1261][mdz]-l-':1,10474
False,Spoken L1 Language,0,0,0,,32,491,sru,suru1262,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2729"", ""label"": ""Paiter""}, {""url"": ""https://www.wikidata.org/entity/Q7646993"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Surui_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/suru1262"", ""label"": null}], ""meds"": [[""66461"", ""grammar_sketch"", 1988, 17, ""Bontkes, Willem 1988""], [""144521"", ""phonology_or_text"", 1985, 23, ""van der Meer, Tine H. 1985""], [""547577"", ""phonology_or_text"", 1984, 0, ""Bontkes, Willem and Robert Dooley 1984""], [""86673"", ""phonology_or_text"", 1982, 75, ""Tine H. van der Meer 1982""], [""116151"", ""wordlist_or_less"", 1978, 40, ""Bontkes, Willem 1978""]]}",-11.0989,language,-61.2818,South America,,Suruí,'Suruí [suru1262][sru]-l-':1,1989
False,Spoken L1 Language,0,0,0,,192,192,swx,suru1263,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/1629"", ""label"": ""Zuruah\u00e3""}, {""url"": ""https://www.wikidata.org/entity/Q3114402"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Zuruah%C3%A1_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/suru1263"", ""label"": null}], ""meds"": [[""10797"", ""phonology_or_text"", 2002, 0, ""Suzuki, M\u00e1rcia 2002""], [""93197"", ""phonology_or_text"", 1997, 110, ""Edson Massamiti Suzuki 1997""], [""151094"", ""phonology_or_text"", 1977, 108, ""Suzuki, Edson Massamiti 1977""]]}",-6.82525,language,-66.3146,South America,,Suruahá,'Suruahá [suru1263][swx]-l-':1,829
False,Spoken L1 Language,2,0,0,,81,3728,suy,suya1243,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2725"", ""label"": ""Suy\u00e1""}, {""url"": ""https://en.wikipedia.org/wiki/Suy%C3%A1_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/suya1243"", ""label"": null}, {""url"": ""https://www.wikidata.org/entity/Q3505859"", ""label"": null}], ""meds"": [[""154409"", ""grammar"", 1992, 277, ""Marymarcia Guedes 1992""], [""30941"", ""grammar_sketch"", 1980, 37, ""Seeger, Anthony 1980""], [""129437"", ""phonology_or_text"", 1967, 15, ""DAVIS, Irvine 1967""], [""75664"", ""wordlist_or_less"", 1966, 4, ""Irvine Davis 1966""], [""302244"", ""wordlist_or_less"", 1961, 18, ""Harald Schultz 1961""], [""71296"", ""wordlist_or_less"", 1948, 3, ""Claude L\u00e9vi-Strauss 1948""]]}",-11.5178,language,-53.0743,South America,,Suyá,"('Beiço de Pau [beic1238]':1,'Yaruma [yaru1258]':1)'Suyá [suya1243][suy]-l-':1",5556
False,Unclassifiable,0,0,0,,394,394,NOCODE_Tabancale,taba1269,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""46272"", ""wordlist_or_less"", 1993, 9, ""Alfredo Torero 1993""], [""29841"", ""wordlist_or_less"", 1897, 1, ""An\u00f3nimo 1897""]]}",,language,,South America,,Tabancal,'Tabancal [taba1269]-l-':1,1722
False,Spoken L1 Language,0,0,0,,180,4223,tna,taca1256,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/tna"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/2724"", ""label"": ""Tacana""}, {""url"": ""https://en.wikipedia.org/wiki/Tacana_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/taca1256"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tac"", ""label"": ""Tacana""}, {""url"": ""https://www.wikidata.org/entity/Q3182551"", ""label"": null}], ""meds"": [[""100390"", ""grammar_sketch"", 1902, 170, ""Nicolas Armentia 1902""], [""123263"", ""wordlist_or_less"", 1887, 16, ""Armentia, Nicol\u00e1s 1887""], [""74368"", ""wordlist_or_less"", 1883, 1, ""Edwin R. Heath 1883""], [""118174"", ""wordlist_or_less"", 1839, 0, ""d'Orbigny, Alcide Dessalines 1839""]]}",-13.39249,language,-68.04056,South America,,Tacana,'Tacana [taca1256][tna]-l-':1,6331
False,Spoken L1 Language,0,0,0,,32,10479,NOCODE_Tacunyape,tacu1234,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7678594"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Takunyap%C3%A9_language"", ""label"": null}], ""meds"": [[""146378"", ""wordlist_or_less"", 1932, 2, ""Curt Nimuendaj\u00fa 1932""]]}",-4.562946,language,-53.750438,South America,,Tacunyape,'Tacunyape [tacu1234]-l-':1,13383
False,Spoken L1 Language,2,0,0,,,,NOCODE_Tallan,tall1235,"{""iso_retirement"": null, ""ethnologue_comment"": {""isohid"": ""NOCODE_Tallan"", ""comment_type"": ""missing"", ""ethnologue_versions"": [""E16"", ""E17"", ""E18"", ""E19"", ""E20"", ""E21"", ""E22"", ""E23"", ""E24""], ""comment"": ""Tall\u00e1n, an extinct poorly attested Peruvian language of uncertain affiliation, is missing from E16/E17/E18/E19/E20/E21/E22/E23/E24 (**hh:w:Zevallos:Costa**, **hh:hv:Adelaar:Andes**, **hh:w:Ramos:Tallan**, **hh:hvw:Loukotka:Inconnues**).""}, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q16910468"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tall%C3%A1n_language"", ""label"": null}], ""meds"": [[""132069"", ""wordlist_or_less"", 1950, 45, ""Ramos Cabredo, Josefina 1950""], [""121336"", ""wordlist_or_less"", 1948, 2, ""Zevallos Qui\u00f1ones, Jorge 1948""], [""305276"", ""wordlist_or_less"", 1945, 4, ""Jij\u00f3n y Caama\u00f1o, Jacinto 1945""]]}",-5.330824,language,-80.651093,South America,,Tallán,"('Catacaos [cata1293]':1,'Colán [cola1238]':1)'Tallán [tall1235]-l-':1",145
False,Spoken L1 Language,0,0,0,,400,3374,tmz,tama1338,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3441435"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tamanaku_language"", ""label"": null}], ""meds"": [[""309322"", ""phonology_or_text"", 1799, 8, ""Herv\u00e1s y Panduro, Lorenzo 1971 [1799]""], [""13948"", ""phonology_or_text"", 1787, 3, ""Lorenzo Hervas 1787""], [""146197"", ""wordlist_or_less"", 1780, 15, ""Gilij, Filippo Salvadore 1780, 1781, 1782, 1784""]]}",2.765,language,-65.883,South America,,Tamanaku,'Tamanaku [tama1338][tmz]-l-':1,5140
False,Spoken L1 Language,0,0,0,,211,2592,ten,tama1340,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q3832969"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Tama_language_(Colombia)"", ""label"": null}], ""meds"": [[""149475"", ""wordlist_or_less"", 1882, 17, ""Jules Crevaux and P. Sagot and Adam, Lucien 1882""]]}",1.03332,language,-75.25,South America,,Tama (Colombia),'Tama {Colombia} [tama1340][ten]-l-':1,4319
False,Spoken L1 Language,2,0,0,,211,2596,tnc,tani1257,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://crubadan.org/languages/tnc"", ""label"": null}, {""url"": ""http://endangeredlanguages.com/lang/5155"", ""label"": ""Tanimuca-Retuar\u00e3""}, {""url"": ""https://en.wikipedia.org/wiki/Tanimuca-Retuar%C3%A3_language"", ""label"": null}, {""url"": ""https://phoible.org/languages/tani1257"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_ret"", ""label"": ""Retuar\u00e3""}, {""url"": ""https://www.wikidata.org/entity/Q36535"", ""label"": null}], ""meds"": [[""549901"", ""long_grammar"", 2015, 528, ""Eraso Keller, Natalia Mar\u00eda 2015""], [""43895"", ""grammar"", 1992, 240, ""Clay Strom 1992""], [""108798"", ""grammar_sketch"", 1981, 387, ""Azc\u00e1rate G., Luis Jos\u00e9 1981""], [""307775"", ""phonology_or_text"", 1979, 97, ""Gaviria, Sof\u00eda Victoria and Azc\u00e1rate, Luis Jos\u00e9 1979""], [""70844"", ""wordlist_or_less"", 1964, 20, ""Hanke, Wanda 1964""], [""161469"", ""wordlist_or_less"", 1963, 1, ""\u010cestm\u00edr Loukotka 1963""]]}",-0.59023,language,-70.3853,South America,,Tanimuca-Retuarã,"('Retuarã [retu1239]':1,'Tanimuca [tani1258]':1)'Tanimuca-Retuarã [tani1257][tnc]-l-':1",4326
False,Unclassifiable,0,0,0,,394,394,NOCODE_Tapajo,tapa1261,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [], ""meds"": [[""39884"", ""wordlist_or_less"", 1952, 13, ""Curt Nimuendaj\u00fa 1952""]]}",,language,,South America,,Tapajó,'Tapajó [tapa1261]-l-':1,1719
False,Spoken L1 Language,0,0,0,,284,284,NOCODE_Taparita,tapa1262,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q7684460"", ""label"": null}, {""url"": ""https://en.wikipedia.org/wiki/Taparita_language"", ""label"": null}], ""meds"": [[""581647"", ""phonology_or_text"", 1936, 26, ""Rosenblat, Angel 1964 [1936]""]]}",7.65,language,-67.6,South America,,Taparita,'Taparita [tapa1262]-l-':1,1024
True,Bookkeeping,0,0,0,,342,342,tbb,tape1236,"{""iso_retirement"": {""code"": ""tbb"", ""name"": ""Tapeba"", ""change_request"": ""2019-032"", ""effective"": ""2020-01-23"", ""reason"": ""non-existent"", ""change_to"": [], ""remedy"": null, ""comment"": null}, ""ethnologue_comment"": null, ""links"": [{""url"": ""https://www.wikidata.org/entity/Q12953908"", ""label"": null}], ""meds"": [[""31451"", ""wordlist_or_less"", 1989, 3, ""Barretto Filho, Henyo Trindade 1989""], [""119005"", ""wordlist_or_less"", 1985, 0, ""Gomes, Jussara Vieira 1985""]]}",-4.99999,language,-40.3333,South America,,Tapeba,'Tapeba [tape1236][tbb]-l-':1,1383
False,Spoken L1 Language,0,0,0,,32,13378,tpj,tapi1253,"{""iso_retirement"": null, ""ethnologue_comment"": null, ""links"": [{""url"": ""http://endangeredlanguages.com/lang/2921"", ""label"": ""Tapiete""}, {""url"": ""https://www.wikidata.org/entity/Q3121063"", ""label"": null}, {""url"": ""https://phoible.org/languages/tapi1253"", ""label"": null}, {""url"": ""https://wals.info/languoid/lect/wals_code_tpt"", ""label"": ""Tapiet\u00e9""}], ""meds"": [[""48526"", ""long_grammar"", 2005, 418, ""Hebe A. Gonz\u00e1lez 2005""], [""146953"", ""wordlist_or_less"", 1930, 4, ""Palavecino, Enrique 1930""], [""54299"", ""wordlist_or_less"", 1902, 7, ""del Campana, Domenico 1902""]]}",-21.4169,language,-62.684,South America,,Tapieté,'Tapieté [tapi1253][tpj]-l-':1,15933
